customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_squared,tenure_sqrt,tenure_log,tenure_group,tenure^2,SeniorCitizen_zscore,tenure_zscore,MonthlyCharges_zscore,tenure_squared_zscore,tenure_sqrt_zscore,tenure_log_zscore,tenure^2_zscore
5590-ZSKRV,Female,0,Yes,Yes,8,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,54.65,482.25,No,64,2.8284271247461903,2.1972245773362196,0-1yr,64.0,-0.43988526114243554,-0.9923315820568698,-0.33604774454958275,-0.8857000235893728,-0.9171958345677156,-0.726647465640217,-0.8857000235893728
0191-ZHSKZ,Male,1,No,No,30,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.75,2111.3,No,900,5.477225575051661,3.4339872044851463,2-4yr,900.0,2.2729973082324975,-0.09654718094420918,0.33194722184859077,-0.41912316448685066,0.14548263887276394,0.34367017701867725,-0.41912316448685066
3887-PBQAO,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.9,1216.6,No,2025,6.708203932499369,3.828641396489095,2-4yr,2025.0,-0.43988526114243554,0.514214910723514,-1.2915131815618954,0.20874641265470134,0.6393421099774604,0.685211338740936,0.20874641265470134
5919-TMRGD,Female,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.35,79.35,Yes,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,0.4848216917705606,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
8108-UXRQN,Female,0,Yes,Yes,11,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,50.55,565.35,No,121,3.3166247903554,2.4849066497880004,0-1yr,121.0,-0.43988526114243554,-0.8701791637233252,-0.47230542426264305,-0.8538879650142008,-0.7213345186691916,-0.47768198846402354,-0.8538879650142008
9191-MYQKX,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.15,496.9,Yes,49,2.6457513110645907,2.0794415416798357,0-1yr,49.0,-0.43988526114243554,-1.033049054834718,0.3452406540157188,-0.8940716179512602,-0.9904840286148211,-0.8285791203503564,-0.8940716179512602
9919-YLNNG,Female,0,No,No,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.8,4327.5,No,1764,6.48074069840786,3.7612001156935624,2-4yr,1764.0,-0.43988526114243554,0.3920624923899693,1.2973827329862493,0.06308067075786128,0.5480855319843998,0.6268463856816946,0.06308067075786128
0318-ZOPWS,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.15,973.35,No,2401,7.0,3.912023005428146,4-6yr,2401.0,-0.43988526114243554,0.6770848018349068,-1.482606268964358,0.41859437799267785,0.7564085479813579,0.7573713516340197,0.41859437799267785
4445-ZJNMU,Male,0,No,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,918.75,No,81,3.0,2.302585092994046,0-1yr,81.0,-0.43988526114243554,-0.9516141092790216,1.1478316211060613,-0.8762122166459005,-0.8483620578273654,-0.6354664934206943,-0.8762122166459005
4808-YNLEU,Female,0,Yes,No,35,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),62.15,2215.45,No,1225,5.916079783099616,3.58351893845611,2-4yr,1225.0,-0.43988526114243554,0.10704018294503187,-0.08679589141593592,-0.2377386199792912,0.32154772220046995,0.47307775248483536,-0.2377386199792912
1862-QRWPE,Female,0,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.65,1057,No,2304,6.928203230275509,3.8918202981106265,2-4yr,2304.0,-0.43988526114243554,0.6363673290570586,-1.4659894787554484,0.36445806778580625,0.7276042115698876,0.7398875486820639,0.36445806778580625
2796-NNUFI,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,927.1,No,2116,6.782329983125268,3.8501476017100584,2-4yr,2116.0,-0.43988526114243554,0.5549323835013622,-1.489252985047922,0.259534085116818,0.6690809367697433,0.7038232132990342,0.259534085116818
3016-KSVCP,Male,0,Yes,No,29,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,33.75,1009.25,No,841,5.385164807134504,3.4011973816621555,2-4yr,841.0,-0.43988526114243554,-0.13726465372205737,-1.0306295752820118,-0.4520514356436076,0.10854853529735568,0.3152932475281645,-0.4520514356436076
4767-HZZHQ,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.05,2570.2,No,900,5.477225575051661,3.4339872044851463,2-4yr,900.0,-0.43988526114243554,-0.09654718094420918,0.5745523588986736,-0.41912316448685066,0.14548263887276394,0.34367017701867725,-0.41912316448685066
2424-WVHPL,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.7,74.7,No,1,1.0,0.6931471805599453,0-1yr,1.0,2.2729973082324975,-1.2773538915018072,0.3302855428276999,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
7233-PAHHL,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.0,5714.25,No,4356,8.12403840463596,4.204692619390966,4-6yr,4356.0,-0.43988526114243554,1.3692818390583263,0.6393578407134218,1.509692176491997,1.2073644958713383,1.010653141056052,1.509692176491997
6067-NGCEU,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.05,7107,No,4225,8.06225774829855,4.189654742026425,4-6yr,4225.0,-0.43988526114243554,1.328564366280478,1.5383261910154413,1.4365802523981808,1.1825785505468762,0.9976390791026175,1.4365802523981808
9848-JQJTX,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.9,7459.05,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,-0.43988526114243554,1.6135866757254156,1.2010053497745727,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
8637-XJIVR,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,927.35,Yes,144,3.4641016151377544,2.5649493574615367,0-1yr,144.0,-0.43988526114243554,-0.829461690945477,0.4715282596034331,-0.8410515203259736,-0.6621679003070101,-0.40841152353522014,-0.8410515203259736
9803-FTJCG,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.85,4748.7,No,5041,8.426149773176359,4.276666119016055,4-6yr,5041.0,-0.43988526114243554,1.5728692029475673,0.06940193654781594,1.8919949856848532,1.3285693568499077,1.0729403615473618,1.8919949856848532
0278-YXOOG,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,Yes,25,2.23606797749979,1.791759469228055,0-1yr,25.0,-0.43988526114243554,-1.1144840003904144,-1.4526960465883205,-0.90746616893028,-1.1548459714634518,-1.0775445975265499,-0.90746616893028
3212-KXOCR,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,No,2704,7.211102550927978,3.970291913552122,4-6yr,2704.0,-0.43988526114243554,0.7992372201684514,-1.4543577256092113,0.5877005841028026,0.8411013401164725,0.8077983608389573,0.5877005841028026
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,625,5.0,3.258096538021482,2-4yr,625.0,2.2729973082324975,-0.3001345448334502,1.1212447567718056,-0.5726023944547856,-0.04597675492300373,0.19145108552730625,-0.5726023944547856
6380-ARCEH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,-1.480944589943467,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,-1.5058697752568315,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,1444,6.164414002968976,3.6635616461296463,2-4yr,1444.0,-0.43988526114243554,0.2291926012785765,1.0049272253094372,-0.11551334229573573,0.4211775863161673,0.5423482174136387,-0.11551334229573573
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,4356,8.12403840463596,4.204692619390966,4-6yr,4356.0,2.2729973082324975,1.3692818390583263,-0.6384733263517409,1.509692176491997,1.2073644958713383,1.010653141056052,1.509692176491997
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,4624,8.246211251235321,4.23410650459726,4-6yr,4624.0,-0.43988526114243554,1.4507167846140228,1.5034309315767307,1.6592646624243845,1.2563793441339963,1.0361084706272687,1.6592646624243845
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,25,2.23606797749979,1.791759469228055,0-1yr,25.0,-0.43988526114243554,-1.1144840003904144,-1.3446869102304069,-0.90746616893028,-1.1548459714634518,-1.0775445975265499,-0.90746616893028
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,-0.43988526114243554,1.6135866757254156,1.3090144861324864,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,1024,5.656854249492381,3.4965075614664802,2-4yr,1024.0,-0.43988526114243554,-0.015112235388512757,-1.1502704647861623,-0.3499179844285818,0.21754834304847673,0.3977764700400915,-0.3499179844285818
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,1849,6.557438524302,3.784189633918261,2-4yr,1849.0,-0.43988526114243554,0.4327799651678175,0.9833253980378542,0.110519705475223,0.5788561361154876,0.646741947216285,0.110519705475223
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,-0.43988526114243554,1.6135866757254156,-1.5075314542777227,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,3025,7.416198487095663,4.02535169073515,4-6yr,3025.0,-0.43988526114243554,0.9213896385019961,1.0630859910406214,0.766852703447192,0.9233843225496532,0.8554481277596437,0.766852703447192
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,2704,7.211102550927978,3.970291913552122,4-6yr,2704.0,-0.43988526114243554,0.7992372201684514,-0.226376929170778,0.5877005841028026,0.8411013401164725,0.8077983608389573,0.5877005841028026
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,1849,6.557438524302,3.784189633918261,2-4yr,1849.0,-0.43988526114243554,0.4327799651678175,0.8935947309097417,0.110519705475223,0.5788561361154876,0.646741947216285,0.110519705475223
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,1369,6.082762530298219,3.6375861597263857,2-4yr,1369.0,2.2729973082324975,0.18847512850072828,0.39010598757977505,-0.15737131410517252,0.38841961550041115,0.5198685428473501,-0.15737131410517252
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,4096,8.0,4.174387269895637,4-6yr,4096.0,-0.43988526114243554,1.28784689350263,-0.3377094235704736,1.3645845408859496,1.1576011994335387,0.9844263215194939,1.3645845408859496
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,9,1.7320508075688772,1.3862943611198906,0-1yr,9.0,-0.43988526114243554,-1.1959189459461108,0.8337742861576661,-0.9163958695829598,-1.3570539562454589,-1.4284417294128826,-0.9163958695829598
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,1296,6.0,3.6109179126442243,2-4yr,1296.0,-0.43988526114243554,0.14775765572288008,-1.1203602424101247,-0.19811307333302436,0.3552158965291771,0.4967893401578054,-0.19811307333302436
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,100,3.1622776601683795,2.3978952727983707,0-1yr,100.0,-0.43988526114243554,-0.9108966365011734,1.17940352250299,-0.8656081971208431,-0.7832574530729572,-0.5529832709087674,-0.8656081971208431
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,1681,6.4031242374328485,3.7376696182833684,2-4yr,1681.0,-0.43988526114243554,0.3513450196121211,-1.4659894787554484,0.01675784862208456,0.5169463782095001,0.6064826505834499,0.01675784862208456
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,729,5.196152422706632,3.332204510175204,2-4yr,729.0,-0.43988526114243554,-0.2186995992777538,0.6792381372148054,-0.5145593402123666,0.032718155631438935,0.25558551869711693,-0.5145593402123666
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,3136,7.483314773547883,4.04305126783455,4-6yr,3136.0,-0.43988526114243554,0.9621071112798443,1.1644484113149711,0.8288025017251585,0.9503108834670433,0.8707656747336829,0.8288025017251585
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,36,2.449489742783178,1.9459101490553132,0-1yr,36.0,-0.43988526114243554,-1.073766527612566,-1.4643277997345572,-0.9013269997315626,-1.0692227275718043,-0.9441396994279356,-0.9013269997315626
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,9,1.7320508075688772,1.3862943611198906,0-1yr,9.0,-0.43988526114243554,-1.1959189459461108,0.3203154687023541,-0.9163958695829598,-1.3570539562454589,-1.4284417294128826,-0.9163958695829598
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,49,2.6457513110645907,2.0794415416798357,0-1yr,49.0,-0.43988526114243554,-1.033049054834718,-0.46732038719996993,-0.8940716179512602,-0.9904840286148211,-0.8285791203503564,-0.8940716179512602
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,16,2.0,1.6094379124341003,0-1yr,16.0,-0.43988526114243554,-1.1552014731682625,-1.4593427626718842,-0.9124891255474125,-1.2495547092795463,-1.235329102483221,-0.9124891255474125
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,1089,5.744562646538029,3.5263605246161616,2-4yr,1089.0,-0.43988526114243554,0.025605237389335452,0.8038640637816288,-0.31364107552706993,0.2527363074138409,0.4236117859231467,-0.31364107552706993
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,729,5.196152422706632,3.332204510175204,2-4yr,729.0,2.2729973082324975,-0.2186995992777538,0.4416180372273953,-0.5145593402123666,0.032718155631438935,0.25558551869711693,-0.5145593402123666
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,5184,8.48528137423857,4.290459441148391,4-6yr,5184.0,-0.43988526114243554,1.6135866757254156,-1.3696120955437716,1.9718041852681794,1.3522925206646685,1.0848773619911327,1.9718041852681794
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,-1.4958997011314858,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,5041,8.426149773176359,4.276666119016055,4-6yr,5041.0,2.2729973082324975,1.5728692029475673,-0.2762272997975074,1.8919949856848532,1.3285693568499077,1.0729403615473618,1.8919949856848532
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,169,3.605551275463989,2.6390573296152584,1-2yr,169.0,-0.43988526114243554,-0.7887442181676287,0.7041633225281702,-0.8270988630561613,-0.6054193360337177,-0.34427709036540943,-0.8270988630561613
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,625,5.0,3.258096538021482,2-4yr,625.0,-0.43988526114243554,-0.3001345448334502,-0.20477510189919532,-0.5726023944547856,-0.04597675492300373,0.19145108552730625,-0.5726023944547856
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,4489,8.18535277187245,4.219507705176107,4-6yr,4489.0,-0.43988526114243554,1.4099993118361744,-0.47230542426264305,1.5839203131673985,1.2319633694350582,1.023474394985673,1.5839203131673985
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,1,1.0,0.6931471805599453,0-1yr,1.0,-0.43988526114243554,-1.2773538915018072,-0.9741324885717184,-0.9208607199092997,-1.6507473607317271,-2.028304338475409,-0.9208607199092997
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,4,1.4142135623730951,1.0986122886681098,0-1yr,4.0,-0.43988526114243554,-1.236636418723959,-0.6783536228531243,-0.9191864010369223,-1.4845679233758118,-1.6774072065890762,-0.9191864010369223
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,1849,6.557438524302,3.784189633918261,2-4yr,1849.0,-0.43988526114243554,0.4327799651678175,-1.2981598976454594,0.110519705475223,0.5788561361154876,0.646741947216285,0.110519705475223
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,529,4.795831523312719,3.1780538303479458,1-2yr,529.0,-0.43988526114243554,-0.3815694903891466,0.3402556169530457,-0.6261805983708647,-0.12788764742812672,0.12218062059850286,-0.6261805983708647
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,4096,8.0,4.174387269895637,4-6yr,4096.0,-0.43988526114243554,1.28784689350263,-1.480944589943467,1.3645845408859496,1.1576011994335387,0.9844263215194939,1.3645845408859496
